BC7	CE10	158
BC7	GH1	13
BC7	GH101	3
BC7	GH102	13
BC7	GH103	25
BC7	GH105	9
BC7	GH116	33
BC7	GH13	1160
BC7	GH130	26
BC7	GH15	159
BC7	GH16	1
BC7	GH18	79
BC7	GH19	14
BC7	GH2	2
BC7	GH20	68
BC7	GH23	82
BC7	GH26	32
BC7	GH27	3
BC7	GH28	6
BC7	GH29	117
BC7	GH3	340
BC7	GH30	53
BC7	GH31	238
BC7	GH32	26
BC7	GH33	49
BC7	GH37	40
BC7	GH38	101
BC7	GH39	23
BC7	GH43	62
BC7	GH47	6
BC7	GH5	309
BC7	GH51	98
BC7	GH54	20
BC7	GH57	37
BC7	GH59	4
BC7	GH6	13
BC7	GH63	8
BC7	GH65	147
BC7	GH66	6
BC7	GH68	2
BC7	GH7	2
BC7	GH76	4
BC7	GH77	133
BC7	GH8	20
BC7	GH84	2
BC7	GH88	26
BC7	GH9	291
BC7	GH94	158
BC7	GH95	26
BC7	GT1	17
BC7	GT14	2
BC7	GT17	2
BC7	GT19	53
BC7	GT2	705
BC7	GT20	132
BC7	GT21	37
BC7	GT22	4
BC7	GT24	2
BC7	GT25	2
BC7	GT26	64
BC7	GT27	1
BC7	GT28	158
BC7	GT3	26
BC7	GT30	38
BC7	GT32	4
BC7	GT34	2
BC7	GT35	300
BC7	GT36	41
BC7	GT39	37
BC7	GT4	631
BC7	GT41	6
BC7	GT5	87
BC7	GT51	306
BC7	GT57	1
BC7	GT6	1
BC7	GT62	1
BC7	GT66	13
BC7	GT69	2
BC7	GT7	2
BC7	GT70	3
BC7	GT71	2
BC7	GT76	4
BC7	GT81	32
BC7	GT84	141
BC7	GT87	28
BC7	GT89	2
BC7	GT9	94
BC7	PL11	4
BC7	PL21	4
BC7	PL4	22
BC7	PL8	9
BE1	AA10	1
BE1	CBM20	2
BE1	CBM42	2
BE1	CBM48	48
BE1	CBM73	1
BE1	CE1	3
BE1	CE10	7
BE1	GH101	1
BE1	GH116	2
BE1	GH13	79
BE1	GH15	7
BE1	GH18	7
BE1	GH20	10
BE1	GH23	5
BE1	GH26	4
BE1	GH29	5
BE1	GH3	29
BE1	GH30	7
BE1	GH31	38
BE1	GH32	3
BE1	GH33	2
BE1	GH37	4
BE1	GH38	17
BE1	GH43	4
BE1	GH5	28
BE1	GH51	10
BE1	GH54	2
BE1	GH57	8
BE1	GH6	1
BE1	GH65	4
BE1	GH77	2
BE1	GH88	2
BE1	GH9	28
BE1	GH94	23
BE1	GH95	3
BE1	GT1	1
BE1	GT19	5
BE1	GT2	48
BE1	GT20	12
BE1	GT25	4
BE1	GT26	2
BE1	GT28	6
BE1	GT3	2
BE1	GT30	3
BE1	GT35	14
BE1	GT36	8
BE1	GT39	2
BE1	GT4	36
BE1	GT48	2
BE1	GT5	6
BE1	GT51	13
BE1	GT66	2
BE1	GT76	1
BE1	GT81	2
BE1	GT84	22
BE1	GT87	3
BE1	GT89	2
BE1	GT9	5
BE2	GH13	1
BE2	GH31	2
BE2	GT2	3
BE2	GT4	1
BE3	CBM48	1
BE3	GH13	1
BE3	GH3	1
BE3	GT20	2
BE3	GT39	2
BE4	CE10	1
BE5	CBM48	6
BE5	CE1	2
BE5	GH1	2
BE5	GH101	2
BE5	GH13	12
